#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
CO Concentration (PPM): 8.12
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.12
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.12
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.17
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.17
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.17
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.12
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.08
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.08
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.08
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.08
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.08
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.08
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.08
Kadar CO di udara : TIDAK SEHAT
CO Concentration (PPM): 8.08
Kadar CO di udara : TIDAK SEHAT
